hr,min,sec,ax,ay,az,gx,gy,gz,temp
1,2,54,0.065392,-1.003816,-0.111264,0.770000,-1.470000,0.070000,26.52
1,2,54,0.064904,-1.005768,-0.109800,0.630000,-1.260000,-0.350000,26.52
1,2,54,0.067832,-1.005280,-0.108824,0.630000,-1.540000,-0.350000,26.51
1,2,54,0.068808,-1.005280,-0.110288,0.700000,-1.540000,-0.140000,26.51
1,2,54,0.066368,-1.006256,-0.108336,0.910000,-1.540000,-0.770000,26.52
1,2,54,0.072712,-1.004792,-0.106384,-0.070000,-1.540000,0.070000,26.45
1,2,54,0.070760,-1.007232,-0.111752,-0.070000,-1.750000,0.700000,26.50
1,2,54,0.067832,-1.006744,-0.108336,0.490000,-1.680000,0.770000,26.50
1,2,55,0.061488,-1.005768,-0.110776,0.210000,-1.470000,0.070000,26.50
1,2,55,0.063928,-1.005280,-0.107848,0.980000,-1.330000,-0.700000,26.46
1,2,55,0.069296,-1.006744,-0.110776,1.190000,-1.190000,-0.910000,26.51
1,2,55,0.062464,-1.007232,-0.107848,1.680000,-1.050000,-1.260000,26.51
1,2,55,0.065880,-1.006744,-0.106384,-0.140000,-1.750000,0.000000,26.50
1,2,55,0.071736,-1.003328,-0.109312,-0.140000,-1.680000,0.140000,26.51
1,2,55,0.072712,-1.005280,-0.107848,0.420000,-2.100000,0.630000,26.51
1,2,55,0.076616,-1.012112,-0.106384,-0.420000,-2.660000,3.010000,26.51
1,2,55,0.065880,-1.000888,-0.108824,-0.210000,-2.310000,3.080000,26.46
1,2,55,0.062464,-1.010160,-0.107848,0.910000,-1.820000,0.490000,26.51
1,2,55,0.066368,-1.001864,-0.105896,0.770000,-1.750000,-1.260000,26.51
1,2,55,0.072712,-1.005280,-0.110288,0.420000,-1.750000,1.400000,26.49
1,2,55,0.065880,-1.006744,-0.105896,0.560000,-1.820000,1.190000,26.49
1,2,55,0.062952,-1.004792,-0.107360,0.420000,-1.540000,0.070000,26.53
1,2,55,0.061976,-1.006256,-0.107848,1.050000,-1.190000,-1.750000,26.48
1,2,55,0.068808,-1.005768,-0.103944,1.190000,-1.120000,-1.610000,26.48
1,2,55,0.070760,-1.005768,-0.102968,0.840000,-1.190000,-0.560000,26.48
1,2,55,0.066856,-1.008696,-0.104920,0.280000,-1.540000,0.490000,26.50
1,2,55,0.064904,-1.007232,-0.106384,-0.070000,-1.610000,0.280000,26.53
1,2,55,0.077104,-1.006744,-0.105896,0.420000,-1.680000,0.560000,26.52
1,2,55,0.072712,-1.005280,-0.104920,0.140000,-1.890000,1.890000,26.52
1,2,55,0.069296,-1.007232,-0.108824,-0.140000,-1.960000,1.470000,26.48
1,2,55,0.067832,-1.002840,-0.109800,0.210000,-1.680000,0.770000,26.45
1,2,55,0.065880,-1.007232,-0.109800,0.280000,-1.470000,-0.210000,26.50
1,2,55,0.067344,-1.006744,-0.112728,0.700000,-1.330000,-0.210000,26.50
1,2,55,0.066856,-1.008208,-0.108824,1.120000,-1.330000,0.140000,26.48
1,2,55,0.071248,-1.004792,-0.106872,0.770000,-1.400000,-1.050000,26.50
1,2,55,0.074664,-1.006256,-0.103944,0.630000,-1.470000,-0.140000,26.52
1,2,55,0.079056,-1.006744,-0.107848,0.350000,-1.610000,0.770000,26.52
1,2,55,0.079056,-1.002840,-0.106384,0.350000,-1.820000,1.820000,26.48
1,2,55,0.072712,-1.006256,-0.110288,-0.280000,-1.820000,1.750000,26.48
1,2,55,0.069296,-1.005280,-0.110288,0.630000,-1.260000,-0.140000,26.51
1,2,55,0.071248,-1.003328,-0.101016,0.910000,-1.330000,-0.210000,26.50
1,2,55,0.069784,-1.005768,-0.110288,0.070000,-1.820000,1.120000,26.50
1,2,55,0.067832,-1.006744,-0.109312,0.420000,-1.680000,1.120000,26.50
1,2,55,0.064416,-1.005768,-0.110288,0.910000,-1.470000,0.420000,26.48
1,2,55,0.061000,-1.007720,-0.105896,0.770000,-1.400000,-0.420000,26.48
1,2,55,0.065880,-1.005768,-0.104432,0.700000,-1.400000,-0.630000,26.52
1,2,55,0.067832,-1.007232,-0.103456,0.490000,-1.260000,-0.770000,26.54
1,2,55,0.068320,-1.006256,-0.104432,0.700000,-1.330000,-0.420000,26.50
1,2,55,0.076616,-1.005280,-0.106384,0.910000,-1.400000,-0.630000,26.51
1,2,55,0.078568,-1.007232,-0.104920,1.050000,-1.540000,0.000000,26.51
1,2,55,0.075640,-1.004792,-0.102968,0.840000,-1.540000,0.700000,26.51
1,2,55,0.072224,-1.003816,-0.104432,0.140000,-1.890000,1.120000,26.49
1,2,55,0.069296,-1.005280,-0.106872,0.350000,-1.820000,0.770000,26.49
1,2,55,0.065880,-1.006744,-0.106384,0.420000,-1.610000,0.140000,26.52
1,2,55,0.065880,-1.007232,-0.109312,0.280000,-1.540000,0.070000,26.46
1,2,55,0.068808,-1.002840,-0.101992,1.330000,-1.260000,-0.350000,26.46
1,2,55,0.072712,-1.002840,-0.102480,0.630000,-1.400000,-0.280000,26.48
1,2,55,0.070272,-1.008208,-0.109312,0.070000,-1.540000,-0.280000,26.48
1,2,55,0.071248,-1.008208,-0.106384,0.840000,-1.540000,-0.280000,26.50
1,2,55,0.071736,-1.006744,-0.106384,1.610000,-1.470000,-0.350000,26.50
1,2,55,0.076616,-1.007720,-0.099552,1.890000,-1.400000,-0.140000,26.50
1,2,56,0.072712,-1.004792,-0.096624,1.470000,-1.400000,-0.140000,26.54
1,2,56,0.068320,-1.009672,-0.109312,-0.280000,-2.100000,-0.140000,26.49
1,2,56,0.069784,-1.006744,-0.108824,1.540000,-1.610000,-0.560000,26.53
1,2,56,0.073688,-1.007232,-0.107848,1.540000,-1.400000,-0.700000,26.53
1,2,56,0.072224,-1.004792,-0.106384,0.910000,-1.470000,-0.980000,26.55
1,2,56,0.073688,-1.004792,-0.103944,1.540000,-1.400000,-0.700000,26.48
1,2,56,0.073688,-1.005280,-0.101992,1.470000,-1.470000,-0.070000,26.47
1,2,56,0.075152,-1.005768,-0.101504,1.190000,-1.820000,0.210000,26.47
1,2,56,0.076616,-1.005768,-0.102968,-0.630000,-1.890000,0.630000,26.49
1,2,56,0.075152,-1.005768,-0.107848,-0.910000,-1.750000,0.840000,26.51
1,2,56,0.074664,-1.008208,-0.108824,0.140000,-1.610000,0.840000,26.48
1,2,56,0.071248,-1.006256,-0.106872,1.120000,-1.330000,0.210000,26.48
1,2,56,0.071736,-1.006256,-0.102480,1.820000,-1.190000,-0.210000,26.50
1,2,56,0.074664,-1.005768,-0.097112,1.400000,-1.260000,-0.070000,26.49
1,2,56,0.074176,-1.004792,-0.099064,0.210000,-1.470000,0.000000,26.49
1,2,56,0.073200,-1.006256,-0.101992,-0.210000,-1.540000,0.350000,26.46
1,2,56,0.070760,-1.006256,-0.104432,1.330000,-1.330000,-0.840000,26.54
1,2,56,0.080520,-1.003816,-0.102480,1.400000,-1.330000,-0.700000,26.55
1,2,56,0.076616,-1.004792,-0.099064,1.190000,-1.470000,0.210000,26.48
1,2,56,0.077592,-1.004792,-0.097112,0.210000,-1.820000,0.910000,26.48
1,2,56,0.073688,-1.005768,-0.099064,-0.490000,-2.030000,0.700000,26.51
1,2,56,0.075640,-1.002840,-0.103944,-0.350000,-1.890000,-0.210000,26.48
1,2,56,0.079544,-1.003328,-0.107848,-0.210000,-1.540000,-0.700000,26.48
1,2,56,0.066368,-1.005768,-0.101016,0.210000,-1.890000,1.470000,26.52
1,2,56,0.062952,-1.008696,-0.102968,-0.420000,-1.890000,0.000000,26.50
1,2,56,0.068808,-1.004792,-0.108824,-0.560000,-1.820000,-0.910000,26.52
1,2,56,0.079056,-1.007720,-0.110776,0.140000,-1.540000,-1.120000,26.46
1,2,56,0.079056,-1.006256,-0.106384,2.030000,-1.750000,0.350000,26.46
1,2,56,0.076616,-1.007720,-0.095648,1.400000,-1.540000,0.070000,26.49
1,2,56,0.074176,-1.009184,-0.104432,-0.420000,-1.680000,0.210000,26.48
1,2,56,0.073200,-1.001376,-0.104920,0.210000,-1.820000,0.210000,26.48
1,2,56,0.071248,-1.005280,-0.100528,-0.420000,-1.960000,0.210000,26.52
1,2,56,0.067344,-1.005280,-0.103456,-1.050000,-1.890000,-0.560000,26.50
1,2,56,0.075640,-1.010648,-0.107848,-0.560000,-1.750000,-0.560000,26.50
1,2,56,0.075640,-1.010160,-0.105408,1.470000,-1.330000,-0.980000,26.51
1,2,56,0.078568,-1.005768,-0.100528,1.610000,-1.330000,-0.560000,26.50
1,2,56,0.078568,-1.001864,-0.097112,0.560000,-1.540000,0.000000,26.50
1,2,56,0.068320,-1.006744,-0.105408,-0.070000,-1.890000,0.350000,26.48
1,2,56,0.070760,-1.007232,-0.105896,0.280000,-1.820000,-0.280000,26.48
1,2,56,0.076616,-1.005280,-0.105408,0.560000,-1.610000,-0.700000,26.50
1,2,56,0.081984,-1.005768,-0.106872,0.350000,-1.540000,0.140000,26.50
1,2,56,0.080520,-1.007232,-0.101992,1.400000,-1.400000,0.560000,26.50
1,2,56,0.072224,-1.003328,-0.097112,1.540000,-1.260000,0.420000,26.52
1,2,56,0.068320,-1.006256,-0.095648,0.630000,-1.470000,-0.770000,26.50
1,2,56,0.083936,-1.013088,-0.107360,0.140000,-1.820000,-0.630000,26.47
1,2,56,0.082960,-1.002840,-0.105408,1.120000,-1.610000,-0.280000,26.47
1,2,56,0.081984,-1.005768,-0.103456,1.400000,-1.330000,0.350000,26.55
1,2,56,0.077104,-1.005280,-0.101504,0.910000,-1.540000,0.140000,26.52
1,2,56,0.076128,-1.005280,-0.101016,0.490000,-1.610000,0.140000,26.52
1,2,56,0.073688,-1.005280,-0.100528,0.560000,-1.470000,0.000000,26.47
1,2,56,0.075640,-1.006744,-0.101504,1.050000,-1.680000,-0.210000,26.52
1,2,56,0.081496,-1.010160,-0.103944,0.560000,-1.680000,0.000000,26.50
1,2,57,0.084424,-0.998448,-0.107360,0.280000,-1.540000,-0.770000,26.50
1,2,57,0.082960,-1.005280,-0.111752,2.170000,-1.330000,0.700000,26.50
1,2,57,0.080032,-1.000888,-0.095648,2.100000,-1.190000,0.280000,26.51
1,2,57,0.079056,-1.005280,-0.092232,0.630000,-1.820000,0.840000,26.51
1,2,57,0.076616,-1.010648,-0.101992,-0.350000,-1.820000,0.350000,26.50
1,2,57,0.079544,-1.004792,-0.104432,0.210000,-1.540000,0.280000,26.56
1,2,57,0.079056,-1.003328,-0.099552,0.980000,-1.260000,0.420000,26.55
1,2,57,0.076128,-1.004304,-0.096624,0.560000,-1.470000,0.700000,26.52
1,2,57,0.080032,-1.009184,-0.095648,-0.630000,-1.750000,0.280000,26.52
1,2,57,0.080032,-1.009184,-0.107848,-0.350000,-1.680000,0.910000,26.55
1,2,57,0.075640,-1.008208,-0.107360,1.680000,-1.470000,0.420000,26.51
1,2,57,0.077104,-1.006256,-0.097600,1.890000,-1.400000,0.630000,26.51
1,2,57,0.077592,-1.003816,-0.094672,0.840000,-1.540000,0.560000,26.50
1,2,57,0.076616,-1.004304,-0.098576,-0.070000,-1.680000,0.770000,26.51
1,2,57,0.081008,-1.009184,-0.108824,1.260000,-1.680000,0.490000,26.50
1,2,57,0.076616,-1.008208,-0.101992,2.380000,-1.750000,0.560000,26.50
1,2,57,0.083448,-1.005768,-0.094184,1.680000,-1.190000,0.350000,26.51
1,2,57,0.081496,-0.998936,-0.094184,0.560000,-1.540000,0.980000,26.52
1,2,57,0.078080,-1.005768,-0.097112,-0.910000,-1.890000,0.980000,26.52
1,2,57,0.079056,-1.005280,-0.100040,-0.840000,-1.890000,1.190000,26.52
1,2,57,0.076616,-1.006744,-0.100040,0.070000,-2.030000,1.050000,26.48
1,2,57,0.072224,-1.009184,-0.100528,-0.420000,-1.750000,0.980000,26.52
1,2,57,0.075640,-1.008208,-0.104432,-0.350000,-1.610000,0.700000,26.52
1,2,57,0.074664,-1.007232,-0.106384,0.350000,-1.610000,0.490000,26.52
1,2,57,0.074664,-1.007720,-0.103944,1.400000,-1.400000,0.420000,26.51
1,2,57,0.077104,-1.005280,-0.097112,0.770000,-1.400000,0.350000,26.50
1,2,57,0.075640,-1.005280,-0.100040,0.560000,-1.540000,0.280000,26.48
1,2,57,0.077592,-1.005768,-0.106384,0.420000,-1.610000,0.000000,26.49
1,2,57,0.079056,-1.004304,-0.099552,0.560000,-1.610000,0.210000,26.52
1,2,57,0.077592,-1.004792,-0.098088,0.070000,-1.610000,0.350000,26.54
1,2,57,0.076616,-1.004792,-0.098088,-0.070000,-1.750000,0.840000,26.57
1,2,57,0.076128,-1.005768,-0.099552,0.070000,-1.680000,1.050000,26.57
1,2,57,0.072224,-1.009184,-0.104920,0.280000,-1.610000,0.560000,26.54
1,2,57,0.073200,-1.008696,-0.103944,0.140000,-1.610000,0.420000,26.52
1,2,57,0.072224,-1.007720,-0.103456,0.420000,-1.470000,-0.140000,26.50
1,2,57,0.082472,-1.004792,-0.101504,0.560000,-1.400000,0.000000,26.47
1,2,57,0.078080,-1.008208,-0.099064,0.630000,-1.540000,0.350000,26.47
1,2,57,0.077592,-1.006744,-0.099552,0.700000,-1.540000,0.420000,26.51
1,2,57,0.078568,-1.006256,-0.097600,0.630000,-1.470000,0.420000,26.51
1,2,57,0.079056,-1.002840,-0.094672,-0.070000,-1.750000,0.700000,26.51
1,2,57,0.074176,-1.004304,-0.102480,-0.630000,-1.750000,1.050000,26.55
1,2,57,0.074176,-1.005768,-0.104920,-0.070000,-1.820000,0.700000,26.48
1,2,57,0.079056,-1.003328,-0.103944,0.700000,-1.540000,-0.070000,26.51
1,2,57,0.077592,-1.005280,-0.100528,0.350000,-1.610000,0.420000,26.51
1,2,57,0.076616,-1.007232,-0.101504,0.420000,-1.750000,0.210000,26.54
1,2,57,0.078080,-1.004304,-0.100040,0.770000,-1.470000,-0.070000,26.51
1,2,57,0.077592,-1.004304,-0.095648,0.980000,-1.470000,0.350000,26.51
1,2,57,0.070272,-1.007720,-0.098576,-0.210000,-1.750000,0.490000,26.55
1,2,57,0.077592,-1.007232,-0.103944,-0.840000,-1.750000,0.420000,26.50
1,2,57,0.081984,-1.003816,-0.100040,0.840000,-1.470000,0.280000,26.50
1,2,57,0.079544,-1.005768,-0.099064,0.210000,-1.680000,0.840000,26.49
1,2,57,0.078080,-1.006744,-0.100040,0.000000,-1.680000,0.700000,26.49
1,2,57,0.075640,-1.003816,-0.102968,0.280000,-1.540000,0.350000,26.54
1,2,57,0.074176,-1.005280,-0.101992,-0.070000,-1.750000,0.560000,26.54
1,2,58,0.075640,-1.008208,-0.099552,-0.070000,-1.680000,-0.070000,26.48
1,2,58,0.077592,-1.007720,-0.101992,0.420000,-1.750000,0.000000,26.47
1,2,58,0.079056,-1.006256,-0.099064,0.140000,-1.680000,0.210000,26.50
1,2,58,0.076616,-1.007720,-0.100040,0.140000,-1.750000,0.560000,26.52
1,2,58,0.077592,-1.003328,-0.101504,-0.210000,-1.820000,0.140000,26.52
1,2,58,0.076128,-1.005280,-0.100040,0.070000,-1.750000,0.280000,26.52
1,2,58,0.079544,-1.004304,-0.102480,0.280000,-1.540000,0.210000,26.52
1,2,58,0.080032,-1.005768,-0.102968,0.140000,-1.750000,0.490000,26.54
1,2,58,0.077104,-1.006256,-0.101992,0.070000,-1.610000,0.420000,26.54
1,2,58,0.079544,-1.006256,-0.105896,0.070000,-1.680000,0.630000,26.47
1,2,58,0.073688,-1.005768,-0.104432,0.490000,-1.610000,0.560000,26.51
1,2,58,0.074664,-1.005768,-0.101504,0.420000,-1.610000,0.350000,26.51
1,2,58,0.075640,-1.004792,-0.100528,0.210000,-1.680000,0.210000,26.52
1,2,58,0.075640,-1.006256,-0.103456,0.140000,-1.610000,0.560000,26.54
1,2,58,0.076128,-1.004304,-0.104432,0.140000,-1.540000,0.350000,26.51
1,2,58,0.078568,-1.003816,-0.102968,0.070000,-1.610000,0.560000,26.51
1,2,58,0.074176,-1.007720,-0.103456,0.350000,-1.470000,0.770000,26.55
1,2,58,0.076616,-1.005768,-0.102480,0.140000,-1.540000,0.280000,26.54
1,2,58,0.076128,-1.005280,-0.102480,0.210000,-1.540000,0.630000,26.49
1,2,58,0.077104,-1.005280,-0.104432,0.280000,-1.540000,0.490000,26.53
1,2,58,0.074664,-1.006256,-0.101992,0.350000,-1.610000,0.630000,26.53
1,2,58,0.078080,-1.005280,-0.103456,0.350000,-1.680000,0.350000,26.51
1,2,58,0.075152,-1.006744,-0.103456,0.420000,-1.540000,0.350000,26.46
1,2,58,0.075640,-1.005768,-0.102480,0.490000,-1.540000,0.280000,26.49
1,2,58,0.077104,-1.007232,-0.102480,0.350000,-1.610000,0.210000,26.49
1,2,58,0.076616,-1.006744,-0.104432,0.280000,-1.540000,0.350000,26.49
1,2,58,0.075640,-1.006256,-0.101504,0.420000,-1.540000,0.560000,26.50
1,2,58,0.074664,-1.006744,-0.102968,0.420000,-1.540000,0.420000,26.49
1,2,58,0.075640,-1.007232,-0.104432,0.280000,-1.470000,0.350000,26.49
1,2,58,0.077592,-1.006256,-0.102480,0.350000,-1.540000,0.140000,26.53
1,2,58,0.074664,-1.007720,-0.102968,0.420000,-1.540000,0.490000,26.55
1,2,58,0.075640,-1.006256,-0.102968,0.280000,-1.540000,0.210000,26.52
1,2,58,0.073688,-1.007720,-0.104920,0.280000,-1.540000,0.700000,26.50
1,2,58,0.077592,-1.005280,-0.102968,0.280000,-1.680000,0.490000,26.48
1,2,58,0.074176,-1.006744,-0.105896,0.350000,-1.540000,0.420000,26.48
1,2,58,0.075640,-1.006744,-0.103456,0.350000,-1.610000,0.560000,26.55
1,2,58,0.075640,-1.005280,-0.101504,0.420000,-1.540000,0.420000,26.49
1,2,58,0.075640,-1.003816,-0.104432,0.280000,-1.610000,0.490000,26.49
1,2,58,0.074664,-1.005768,-0.103944,0.420000,-1.540000,0.210000,26.54
1,2,58,0.074664,-1.005280,-0.102968,0.280000,-1.400000,0.210000,26.52
1,2,58,0.075152,-1.007720,-0.103456,0.350000,-1.540000,0.630000,26.48
1,2,58,0.074664,-1.005280,-0.101504,0.420000,-1.400000,0.280000,26.51
1,2,58,0.077592,-1.006744,-0.103944,0.420000,-1.540000,0.140000,26.51
1,2,58,0.075640,-1.004792,-0.101992,0.420000,-1.610000,0.490000,26.50
1,2,58,0.076128,-1.005768,-0.103456,0.280000,-1.610000,0.210000,26.61
1,2,58,0.076616,-1.004304,-0.104920,0.210000,-1.610000,0.490000,26.61
1,2,58,0.076616,-1.006256,-0.101992,0.350000,-1.540000,0.280000,26.52
1,2,58,0.075640,-1.004792,-0.101992,0.070000,-1.610000,0.630000,26.50
1,2,58,0.075640,-1.007720,-0.103944,0.210000,-1.540000,0.280000,26.52
1,2,58,0.075640,-1.006744,-0.103944,0.490000,-1.540000,0.350000,26.52
1,2,58,0.074664,-1.006256,-0.103456,0.350000,-1.540000,0.280000,26.55
1,2,58,0.076128,-1.006744,-0.101992,0.490000,-1.470000,0.070000,26.51
1,2,58,0.074664,-1.007232,-0.104432,0.420000,-1.470000,0.140000,26.52
1,2,59,0.075152,-1.004304,-0.102480,0.280000,-1.610000,0.420000,26.49
1,2,59,0.074664,-1.006744,-0.103944,0.280000,-1.680000,0.210000,26.49
1,2,59,0.076128,-1.004304,-0.103944,0.210000,-1.540000,0.000000,26.54
1,2,59,0.077104,-1.006256,-0.104432,0.350000,-1.540000,0.280000,26.54
1,2,59,0.078568,-1.007232,-0.101992,0.350000,-1.680000,0.560000,26.54
1,2,59,0.074176,-1.005768,-0.104432,0.420000,-1.610000,0.560000,26.58
1,2,59,0.074664,-1.007232,-0.101992,0.420000,-1.540000,0.420000,26.52
1,2,59,0.076128,-1.005768,-0.101992,0.560000,-1.680000,0.420000,26.52
1,2,59,0.077592,-1.003328,-0.101504,0.280000,-1.540000,0.420000,26.52
1,2,59,0.076128,-1.005280,-0.106384,0.070000,-1.610000,0.210000,26.51
1,2,59,0.075152,-1.004304,-0.105896,0.490000,-1.470000,0.350000,26.51
1,2,59,0.075640,-1.005768,-0.103456,0.840000,-1.400000,0.210000,26.51
1,2,59,0.075152,-1.006256,-0.102968,0.630000,-1.470000,0.350000,26.54
1,2,59,0.075152,-1.005280,-0.103456,0.420000,-1.470000,0.210000,26.51
1,2,59,0.075152,-1.006256,-0.102968,0.560000,-1.470000,0.280000,26.49
1,2,59,0.078568,-1.005280,-0.104920,0.560000,-1.400000,0.210000,26.48
1,2,59,0.077104,-1.007232,-0.101504,0.420000,-1.610000,0.070000,26.48
1,2,59,0.075152,-1.003816,-0.103944,0.350000,-1.610000,0.560000,26.48
1,2,59,0.077592,-1.006744,-0.104920,0.420000,-1.680000,0.350000,26.50
1,2,59,0.074664,-1.006256,-0.100528,0.490000,-1.540000,0.210000,26.51
1,2,59,0.076616,-1.006256,-0.104432,0.140000,-1.540000,0.210000,26.53
1,2,59,0.076616,-1.006744,-0.103456,0.490000,-1.400000,0.350000,26.52
1,2,59,0.073200,-1.005768,-0.101504,0.490000,-1.610000,0.350000,26.50
1,2,59,0.073200,-1.006256,-0.103944,0.210000,-1.610000,0.210000,26.50
1,2,59,0.079544,-1.007232,-0.103456,0.490000,-1.540000,0.140000,26.54
1,2,59,0.077592,-1.006744,-0.101504,0.630000,-1.610000,0.350000,26.50
1,2,59,0.077592,-1.004792,-0.101016,0.560000,-1.610000,0.630000,26.51
1,2,59,0.073688,-1.005768,-0.101992,0.210000,-1.680000,0.560000,26.51
1,2,59,0.075640,-1.005280,-0.103456,0.000000,-1.680000,0.280000,26.50
1,2,59,0.076128,-1.005280,-0.106872,0.490000,-1.610000,-0.070000,26.48
1,2,59,0.078080,-1.000400,-0.100528,0.210000,-0.490000,-0.070000,26.52
1,2,59,0.089304,-0.994056,-0.113704,-1.680000,-1.960000,-1.610000,26.52
1,2,59,0.091256,-0.925248,-0.095160,7.910000,1.330000,5.040000,26.52
1,2,59,0.047824,-1.131184,-0.120536,-10.710000,-2.660000,2.100000,26.49
1,2,59,0.054168,-0.984296,-0.072224,-8.400000,1.400000,2.450000,26.48
1,2,59,0.105408,-0.993568,-0.080032,-11.830000,0.910000,1.540000,26.48
1,2,59,0.096624,-0.949648,-0.109312,-23.309999,-32.200001,3.150000,26.52
1,2,59,0.075640,-1.023824,-0.233264,-37.869999,-21.910000,11.410000,26.53
1,2,59,0.091256,-1.050664,-0.314760,20.299999,-1.610000,13.580000,26.50
1,2,59,0.116632,-1.067744,-0.145424,47.740002,3.080000,24.290001,26.50
1,2,59,0.092232,-0.961848,-0.031720,39.200001,1.960000,27.090000,26.50
1,2,59,0.023912,-0.981368,0.050752,-16.940001,-4.830000,18.900000,26.50
1,2,59,-0.020496,-0.960872,-0.025864,-25.129999,-8.680000,4.060000,26.49
1,2,59,0.077592,-0.998936,-0.196176,-7.910000,-1.120000,-10.920000,26.54
1,2,59,0.487024,-0.620736,-0.300120,12.320000,98.980003,131.110001,26.54
1,2,59,-0.192272,-1.748016,-0.115168,173.320007,-2.800000,63.349998,26.54
1,2,59,-0.114680,-0.801296,0.187392,111.370003,26.320000,22.540001,26.48
1,2,59,-0.081496,-0.820816,0.045872,106.820000,14.630000,9.590000,26.48
1,2,59,-0.028304,-1.124352,0.156648,83.580002,16.170000,-9.310000,26.52
1,2,59,-0.042456,-1.053104,-0.049776,70.769997,13.790000,-22.959999,26.50
1,2,59,0.015616,-1.076528,0.010248,81.550003,3.640000,8.610000,26.52
1,2,59,-0.024400,-1.103856,-0.020496,102.970001,5.600000,-0.140000,26.52
1,3,0,-0.021472,-1.124840,0.073688,119.559998,19.110001,-14.560000,26.54
1,3,0,-0.018056,-1.118984,0.079544,159.039993,35.000000,-23.450001,26.53
1,3,0,0.045384,-1.123376,0.152744,200.619995,52.500000,-16.379999,26.46
1,3,0,0.011712,-1.109224,0.294752,274.750000,71.330002,-1.400000,26.46
1,3,0,-0.016104,-0.977464,0.406016,306.250000,80.570000,18.410000,26.50
1,3,0,-0.032208,-0.690032,0.432368,373.100006,29.610001,63.349998,26.53
1,3,0,-0.043432,-0.658800,0.748104,301.559998,52.570000,72.169998,26.50
1,3,0,-0.118096,-0.454816,0.844240,153.160004,36.400002,63.279999,26.50
1,3,0,-0.221064,-0.665632,0.828136,112.980003,3.570000,39.970001,26.55
1,3,0,-0.149816,-0.724680,0.842288,116.830002,-13.930000,67.269997,26.49
1,3,0,-0.091744,-0.807640,0.805688,135.100006,6.300000,85.470001,26.49
1,3,0,0.037088,-1.126304,0.683200,139.440002,66.360001,117.459999,26.53
1,3,0,-0.128344,-0.494344,0.612440,90.089996,46.759998,63.000000,26.52
1,3,0,-0.225944,-0.505568,0.639280,18.200001,4.480000,-1.190000,26.52
1,3,0,-0.441640,-0.542168,0.760792,0.070000,-29.190001,-22.959999,26.50
1,3,0,-0.340136,-0.608048,0.862296,-19.250000,-39.130001,-31.920000,26.49
1,3,0,-0.194712,-0.837896,0.901336,5.390000,-19.110001,-11.970000,26.49
1,3,0,-0.152256,-0.488976,0.787144,-5.390000,-32.410000,-20.370001,26.52
1,3,0,-0.161528,-0.512888,0.864248,29.049999,-10.360000,-15.540000,26.50
1,3,0,-0.315736,-0.574376,0.993080,93.029999,52.990002,59.639999,26.52
1,3,0,-0.439200,-0.551928,0.953064,101.500000,30.450001,69.650002,26.48
1,3,0,-0.406992,-0.612440,0.936960,102.410004,16.309999,68.529999,26.48
1,3,0,-0.313296,-0.634888,0.869128,132.789993,2.310000,66.010002,26.54
1,3,0,-0.247416,-0.542656,0.804224,145.250000,16.940001,58.099998,26.50
1,3,0,-0.240096,-0.384056,0.729560,146.649994,22.680000,54.740002,26.50
1,3,0,-0.260592,-0.299632,0.803736,124.389999,29.820000,49.279999,26.55
1,3,0,-0.348920,-0.284504,0.869616,76.440002,10.850000,31.290001,26.50
1,3,0,-0.349896,-0.252784,0.862784,52.570000,-12.530000,12.180000,26.54
1,3,0,-0.273768,-0.234240,0.869128,37.380001,-29.469999,-10.780000,26.56
1,3,0,-0.230336,-0.278160,0.845704,37.240002,-43.540001,-32.830002,26.56
1,3,0,-0.233264,-0.196176,0.900848,21.490000,-41.090000,-35.070000,26.52
1,3,0,-0.237656,-0.202520,0.922320,11.270000,-31.290001,-29.469999,26.51
1,3,0,-0.244000,-0.234240,0.930128,11.200000,-21.910000,-19.809999,26.51
1,3,0,-0.266448,-0.193248,0.964288,20.510000,0.700000,4.060000,26.48
1,3,0,-0.244976,-0.240096,0.936472,22.469999,2.800000,6.510000,26.48
1,3,0,-0.255712,-0.226432,0.940864,1.750000,-0.420000,8.260000,26.51
1,3,0,-0.288896,-0.193736,0.938424,10.080000,-6.790000,5.810000,26.52
1,3,0,-0.289384,-0.207400,0.941352,13.580000,-11.690000,1.610000,26.52
1,3,0,-0.284992,-0.212768,0.955016,13.580000,-6.160000,-0.350000,26.53
1,3,0,-0.250344,-0.200568,0.900360,15.330000,2.590000,12.110000,26.55
1,3,0,-0.210328,-0.215208,0.895480,11.620000,37.029999,17.430000,26.54
1,3,0,-0.289872,-0.215208,0.911096,3.920000,27.020000,12.880000,26.51
1,3,0,-0.370880,-0.196176,0.932080,0.140000,13.370000,6.580000,26.51
1,3,0,-0.369904,-0.186904,0.930128,-7.560000,-5.530000,-2.380000,26.54
1,3,0,-0.346480,-0.194224,0.940864,-19.180000,-17.080000,-9.800000,26.49
1,3,0,-0.282552,-0.248880,0.935984,-17.570000,-19.040001,-12.810000,26.55
1,3,0,-0.270352,-0.243512,0.935496,-7.000000,-9.240000,-9.800000,26.55
1,3,0,-0.281576,-0.196664,1.031144,35.770000,38.709999,15.050000,26.47
1,3,0,-0.358192,-0.190320,1.023824,50.330002,27.510000,19.670000,26.56
1,3,0,-0.368928,-0.156648,0.997472,52.709999,4.550000,18.480000,26.54
